date,scanner,min,max,err,pixels,minf,maxf,errf,updated_at
2018-03-01,K120,35023,35927,2.55,29,35527,35542,0.04,'2018-03-02 11:34:02.948377'
2018-03-01,K141,35313,36013,1.96,36,35670,35706,0.1,'2018-03-02 11:34:02.952471'
2018-03-01,H136,-1,-1,-0,-1,-1,-1,-0,'2018-03-02 17:05:14.344942'
2018-03-01,H140,0,0,0,0,0,0,0,'2018-03-02 17:05:14.382512'
2018-03-01,H137,-1,-1,-0,-1,-1,-1,-0,'2018-03-02 17:05:14.386903'
2018-03-01,H141,-1,-1,-0,-1,-1,-1,-0,'2018-03-02 17:05:14.39122'
2018-03-01,H171,35463,35997,1.49,18,35723,35748,0.07,'2018-03-02 19:19:08.115225'
2018-03-01,H173,35354,36138,2.19,7,35722,35750,0.08,'2018-03-02 19:19:08.130104'
2018-03-01,H175,34028,37036,8.47,84,35743,35769,0.07,'2018-03-02 19:19:08.158544'
2018-03-01,H177,35305,36231,2.59,25,35753,35772,0.05,'2018-03-02 19:19:08.162903'
2018-03-01,H176,35442,36001,1.56,56,35749,35756,0.02,'2018-03-02 19:19:08.167505'
2018-03-01,H174,35418,36143,2.03,32,35726,35750,0.07,'2018-03-02 19:19:08.171585'
2018-03-01,K218,35370,35988,1.73,15,35687,35691,0.01,'2018-03-02 21:20:06.865667'
2018-03-01,K219,35344,36000,1.84,6,35682,35688,0.02,'2018-03-02 21:20:06.882111'
2018-03-01,H136,-1,-1,-0,-1,-1,-1,-0,'2018-03-02 23:45:37.673529'
2018-03-01,H140,0,0,0,0,0,0,0,'2018-03-02 23:45:37.680869'
2018-03-01,H137,-1,-1,-0,-1,-1,-1,-0,'2018-03-02 23:45:37.686442'
2018-03-01,H141,-1,-1,-0,-1,-1,-1,-0,'2018-03-02 23:45:37.691874'
2018-01-02,K121,35295,36002,1.98,22,35718,35735,0.05,?
2018-01-02,K168,35074,35993,2.59,32,35541,35565,0.07,?
2018-01-02,K115,35233,35862,1.77,29,35540,35555,0.04,?
2018-01-02,K114,35217,36081,2.42,14,35716,35737,0.06,?
2018-01-02,K171,35146,35904,2.13,46,35505,35530,0.07,?
2018-01-02,K120,35031,35919,2.5,31,35527,35542,0.04,?
2018-01-02,K141,35314,36013,1.96,38,35672,35707,0.1,?
2018-01-02,K169,34892,36234,3.77,37,35563,35572,0.03,?
2018-03-02,H161,35171,36359,3.32,8,35733,35763,0.08,'2018-03-03 21:04:06.022255'
2018-03-02,H162,35370,36116,2.09,27,35739,35774,0.1,'2018-03-03 21:04:06.036911'
2018-03-02,H163,35316,36268,2.66,56,35696,35774,0.22,'2018-03-03 21:04:06.086875'
2018-03-02,H136,-1,-1,-0,-1,-1,-1,-0,'2018-03-03 23:19:01.15847'
2018-03-02,H140,0,0,0,0,0,0,0,'2018-03-03 23:19:01.163367'
2018-03-02,H137,-1,-1,-0,-1,-1,-1,-0,'2018-03-03 23:19:01.167455'
2018-03-02,H141,-1,-1,-0,-1,-1,-1,-0,'2018-03-03 23:19:01.171156'
2018-03-03,H171,35460,35999,1.51,20,35706,35758,0.15,'2018-03-04 22:10:30.055356'
2018-03-03,H173,35356,36138,2.19,12,35730,35741,0.03,'2018-03-04 22:10:30.113637'
2018-03-03,H175,34001,37034,8.54,86,35732,35783,0.14,'2018-03-04 22:10:30.11815'
2018-03-03,H177,35308,36220,2.55,31,35753,35766,0.04,'2018-03-04 22:10:30.122259'
2018-03-03,H176,35446,36006,1.57,57,35740,35763,0.06,'2018-03-04 22:10:30.126563'
2018-03-03,H174,35417,36162,2.08,36,35728,35746,0.05,'2018-03-04 22:10:30.141094'
2016-06-28,K150,35150,36317,3.27,42,35709,35721,0.03,?
2016-06-28,K173,35098,36100,2.81,70,35706,35732,0.07,?
2016-06-28,K147,35354,35765,1.16,103,35560,35571,0.03,?
2016-06-28,K149,34920,36452,4.29,32,35713,35735,0.06,?
2016-06-28,K167,34753,36652,5.32,52,35670,35697,0.08,?
2018-02-28,H129,35493,35920,1.2,68,35690,35738,0.13,?
2018-02-28,H130,35186,36120,2.62,-1,35707,35741,0.1,?
2018-02-28,H128,35297,36020,2.03,28,35720,35742,0.06,?
2018-02-28,H127,35288,36108,2.3,31,35723,35746,0.06,?
2018-02-28,K208,35399,36012,1.72,58,35698,35706,0.02,?
2018-02-28,K210,35300,36074,2.17,46,35711,35721,0.03,?
2018-02-28,K209,34725,36278,4.37,33,35518,35529,0.03,?
2018-02-28,K172,35035,35956,2.59,37,35528,35545,0.05,?
2017-08-03,K120,35013,35945,2.63,30,35527,35542,0.04,?
2017-08-03,K141,35308,36020,2,35,35672,35708,0.1,?
2017-08-03,K169,34933,36207,3.58,30,35566,35576,0.03,?
2018-03-03,H161,35172,36356,3.31,11,35731,35762,0.09,'2018-03-05 01:27:21.5365'
2018-03-03,H162,35382,36068,1.92,22,35741,35773,0.09,'2018-03-05 01:27:21.558859'
2018-03-03,H163,35354,36264,2.54,62,35699,35769,0.2,'2018-03-05 01:27:21.563054'
2018-03-03,K115,35233,35861,1.77,29,35541,35553,0.03,'2018-03-05 11:54:48.441263'
2018-03-03,K121,35298,36013,2.01,23,35717,35735,0.05,'2018-03-05 11:54:48.451833'
2018-03-03,K168,35066,36001,2.63,45,35542,35565,0.06,'2018-03-05 11:54:48.463983'
2018-03-03,K114,35220,36083,2.42,14,35715,35735,0.06,'2018-03-05 11:54:48.46853'
2018-03-03,K171,35151,35917,2.16,47,35503,35532,0.08,'2018-03-05 11:54:48.472658'
2018-03-04,K115,35233,35861,1.77,29,35541,35553,0.03,'2018-03-05 11:58:36.714992'
2018-03-04,K121,35294,36013,2.02,23,35718,35735,0.05,'2018-03-05 11:58:36.7206'
2018-03-04,K168,35068,35998,2.62,45,35541,35565,0.07,'2018-03-05 11:58:36.724894'
2018-03-04,K114,35220,36083,2.42,14,35715,35735,0.06,'2018-03-05 11:58:36.729132'
2018-03-04,K171,35152,35917,2.15,47,35507,35530,0.06,'2018-03-05 11:58:36.733392'
2017-05-04,H166,35141,36405,3.53,82,35764,35778,0.04,?
2017-05-04,H167,35264,36257,2.78,118,35730,35775,0.13,?
2017-05-04,H165,34954,36357,3.93,23,35655,35682,0.08,?
2018-03-04,K218,35370,36010,1.79,8,35685,35690,0.01,'2018-03-05 15:18:52.210853'
2018-03-04,K219,35345,36003,1.84,5,35684,35690,0.02,'2018-03-05 15:18:52.247657'
2018-03-01,K167,34751,36658,5.34,55,35668,35695,0.08,'2018-03-05 23:32:14.970434'
2018-03-01,K147,35354,35808,1.28,107,35559,35571,0.03,'2018-03-05 23:32:14.987605'
2018-03-01,K150,35147,36327,3.3,44,35709,35721,0.03,'2018-03-05 23:32:15.034145'
2018-03-01,K173,35105,36085,2.75,70,35705,35732,0.08,'2018-03-05 23:32:15.038511'
2018-03-01,K149,34904,36480,4.42,33,35714,35735,0.06,'2018-03-05 23:32:15.052278'
2018-03-01,H128,35500,35977,1.33,8,35723,35738,0.04,'2018-03-05 23:44:09.04733'
2018-03-01,H129,35497,35929,1.21,73,35692,35736,0.12,'2018-03-05 23:44:09.067497'
2018-03-01,H130,35186,36120,2.62,-1,35707,35741,0.1,'2018-03-05 23:44:09.071626'
2018-03-01,H127,35267,36108,2.36,37,35724,35748,0.07,'2018-03-05 23:44:09.075919'
2017-05-01,K208,35398,36015,1.73,64,35698,35706,0.02,?
2017-05-01,K210,35322,36075,2.11,49,35710,35723,0.04,?
2017-05-01,K172,35026,35962,2.64,40,35527,35546,0.05,?
2018-03-05,K239,35114,36445,3.72,17,35721,35731,0.03,'2018-03-06 00:44:02.189517'
2018-03-05,K238,35241,36163,2.58,4,35709,35717,0.02,'2018-03-06 00:44:02.195238'
2018-03-05,K250,35233,36063,2.33,32,35690,35697,0.02,'2018-03-06 00:44:02.199676'
2018-03-05,K237,35523,35968,1.24,9,35712,35717,0.01,'2018-03-06 00:44:02.20415'
2017-05-01,K208,35398,36015,1.73,64,35698,35706,0.02,?
2017-05-01,K210,35322,36075,2.11,49,35710,35723,0.04,?
2017-05-01,K172,35026,35962,2.64,40,35527,35546,0.05,?
2017-06-02,K150,35147,36327,3.3,44,35709,35721,0.03,?
2017-06-02,K173,35105,36085,2.75,70,35705,35732,0.08,?
2017-06-02,K147,35354,35808,1.28,107,35559,35571,0.03,?
2017-06-02,K149,34904,36480,4.42,33,35714,35735,0.06,?
2017-06-02,K167,34751,36658,5.34,55,35668,35695,0.08,?
2018-03-02,H128,35486,35961,1.33,10,35719,35745,0.07,'2018-03-06 01:36:22.691101'
2018-03-02,H129,35496,35926,1.2,35,35691,35737,0.13,'2018-03-06 01:36:22.697077'
2018-03-02,H130,35186,36120,2.62,-1,35707,35741,0.1,'2018-03-06 01:36:22.701073'
2018-03-02,H127,35030,36403,3.84,37,35724,35746,0.06,'2018-03-06 01:36:22.705229'
2017-07-03,K150,35147,36327,3.3,44,35709,35721,0.03,?
2017-07-03,K173,35105,36085,2.75,70,35705,35732,0.08,?
2017-07-03,K147,35354,35808,1.28,107,35559,35571,0.03,?
2017-07-03,K149,34904,36480,4.42,33,35714,35735,0.06,?
2017-07-03,K167,34748,36660,5.36,55,35671,35695,0.07,?
2018-03-03,H128,35488,35963,1.33,13,35720,35745,0.07,'2018-03-06 02:02:00.776314'
2018-03-03,H129,35499,35947,1.25,50,35689,35739,0.14,'2018-03-06 02:02:00.816825'
2018-03-03,H130,35186,36120,2.62,-1,35707,35741,0.1,'2018-03-06 02:02:00.821404'
2018-03-03,H127,35027,36408,3.87,37,35723,35746,0.06,'2018-03-06 02:02:00.825952'
2018-03-03,K172,35024,35961,2.64,40,35527,35546,0.05,'2018-03-06 02:09:18.102113'
2018-03-03,K208,35399,36006,1.7,63,35698,35705,0.02,'2018-03-06 02:09:18.110167'
2018-03-03,K210,35330,36074,2.08,49,35711,35723,0.03,'2018-03-06 02:09:18.114038'
2018-03-04,K239,35114,36445,3.72,17,35721,35731,0.03,'2018-03-06 05:15:27.386999'
2018-03-04,K238,35241,36163,2.58,4,35709,35717,0.02,'2018-03-06 05:15:27.391693'
2018-03-04,K250,35233,36063,2.33,32,35690,35697,0.02,'2018-03-06 05:15:27.414395'
2018-03-04,K237,35523,35968,1.24,9,35712,35717,0.01,'2018-03-06 05:15:27.419008'
2017-07-05,K120,35036,35920,2.49,38,35527,35543,0.05,?
2017-07-05,K141,35311,36014,1.97,42,35672,35707,0.1,?
2017-07-05,K169,34935,36204,3.57,46,35563,35573,0.03,?
2018-03-05,H161,35169,36359,3.33,13,35732,35762,0.08,'2018-03-06 11:53:01.179932'
2018-03-05,H162,35373,36068,1.95,26,35740,35775,0.1,'2018-03-06 11:53:01.190772'
2018-03-05,H163,35295,36234,2.63,69,35707,35780,0.2,'2018-03-06 11:53:01.19517'
2016-11-05,K121,35290,36021,2.05,25,35717,35734,0.05,?
2016-11-05,K168,35068,36006,2.64,46,35541,35566,0.07,?
2016-11-05,K115,35231,35869,1.79,30,35542,35552,0.03,?
2016-11-05,K114,35220,36086,2.43,13,35714,35736,0.06,?
2016-11-05,K171,35109,35914,2.27,47,35507,35532,0.07,?
2018-01-05,K211,-1,-1,-0,-1,-1,-1,-0,?
2018-01-05,K212,-1,-1,-0,-1,-1,-1,-0,?
2018-03-05,K218,35373,36007,1.78,8,35686,35690,0.01,'2018-03-06 13:51:24.659933'
2018-03-05,K219,35346,35998,1.83,5,35685,35689,0.01,'2018-03-06 13:51:24.665961'
2018-03-05,K220,35183,36230,2.93,10,35703,35715,0.03,'2018-03-06 14:39:23.302312'
2018-03-05,K221,35300,36252,2.66,5,35733,35737,0.01,'2018-03-06 14:39:23.308542'
2018-03-05,H171,35461,35988,1.48,22,35724,35744,0.06,'2018-03-06 17:57:48.017398'
2018-03-05,H173,35357,36142,2.2,14,35727,35744,0.05,'2018-03-06 17:57:48.023653'
2018-03-05,H175,34012,37054,8.56,88,35740,35770,0.08,'2018-03-06 17:57:48.028156'
2018-03-05,H177,35300,36221,2.58,41,35754,35769,0.04,'2018-03-06 17:57:48.032262'
2018-03-05,H176,35450,36006,1.56,61,35740,35763,0.06,'2018-03-06 17:57:48.071589'
2018-03-05,H174,35423,36154,2.04,36,35725,35749,0.07,'2018-03-06 17:57:48.075986'
2018-03-05,H136,-1,-1,-0,-1,-1,-1,-0,'2018-03-07 00:34:10.424797'
2018-03-05,H140,0,0,0,0,0,0,0,'2018-03-07 00:34:10.430748'
2018-03-05,H137,-1,-1,-0,-1,-1,-1,-0,'2018-03-07 00:34:10.43507'
2018-03-05,H141,-1,-1,-0,-1,-1,-1,-0,'2018-03-07 00:34:10.439629'
2018-03-06,K239,35115,36448,3.73,19,35719,35727,0.02,'2018-03-07 03:58:30.737906'
2018-03-06,K238,35183,36163,2.75,6,35715,35718,0.01,'2018-03-07 03:58:30.743439'
2018-03-06,K250,35237,36063,2.32,25,35691,35701,0.03,'2018-03-07 03:58:30.747745'
2018-03-06,K237,35521,35969,1.25,11,35711,35719,0.02,'2018-03-07 03:58:30.752035'
2018-03-06,K169,34938,36201,3.55,49,35563,35573,0.03,'2018-03-07 11:03:53.514588'
2018-03-06,K120,35022,35932,2.57,40,35527,35542,0.04,'2018-03-07 11:03:53.524408'
2018-03-06,K141,34326,36602,6.42,49,35672,35707,0.1,'2018-03-07 11:03:53.549656'
2018-03-06,H161,35173,36367,3.34,14,35741,35754,0.04,'2018-03-07 11:09:36.78518'
2018-03-06,H162,35378,36071,1.94,27,35740,35774,0.1,'2018-03-07 11:09:36.790169'
